OMNIWeb Plus Browser Results

Listing for omni_min data from 20140218 to 20140223
Selected parameters:
 1 ID for IMF spacecraft
 2 Field magnitude average, nT
 3 BZ, nT (GSM)
 4 Speed, km/s
 5 Proton Density, n/cc
 6 Proton Temperature, K
 7 Flow pressure, nPa

YYYY DOY HR MN  1      2       3       4      5        6     7 
2014  49 23 11 71    8.51   -8.00   389.8   1.73    8673.  0.53
2014  49 23 12 71    8.49   -8.10   390.1   1.56   10418.  0.47
2014  49 23 13 71    8.48   -8.08   394.2   1.67   10375.  0.52
2014  49 23 14 71    8.48   -8.03   392.6   1.74   10055.  0.54
2014  49 23 15 71    8.51   -7.97   395.1   1.81    9328.  0.57
2014  49 23 16 71    8.54   -8.12   397.1   1.77    8635.  0.56
2014  49 23 17 71    8.61   -8.32   402.2   1.95    8985.  0.63
2014  49 23 18 71    8.55   -8.27   398.0   1.79    9112.  0.57
2014  49 23 19 71    8.53   -8.25   398.3   1.71    9197.  0.54
2014  49 23 20 71    8.54   -8.15   395.7   1.74    9902.  0.54
2014  49 23 21 71    8.56   -8.15   396.2   1.69    9993.  0.53
2014  49 23 22 71    8.57   -8.22   396.6   1.60   10395.  0.50
2014  49 23 23 71    8.59   -8.23   396.9   1.59   10530.  0.50
2014  49 23 24 71    8.54   -8.15 99999.9 999.99 9999999. 99.99
2014  49 23 25 71    8.52   -8.12   392.8   1.71    9249.  0.53
2014  49 23 26 71    8.57   -8.24   389.0   1.67   14275.  0.51
2014  49 23 27 71    8.57   -8.28   389.0   1.67   14377.  0.51
2014  49 23 28 71    8.58   -8.33   398.3   1.70   11748.  0.54
2014  49 23 29 71    8.56   -8.31   398.3   1.70   11748.  0.54
2014  49 23 30 71    8.56   -8.31 99999.9 999.99 9999999. 99.99
2014  49 23 31 71    8.54   -8.29   399.9   1.52   12182.  0.49
2014  49 23 32 71    8.56   -8.30   399.9   1.52   12182.  0.49
2014  49 23 33 71    8.60   -8.31 99999.9 999.99 9999999. 99.99
2014  49 23 34 71    8.61   -8.34   395.6   1.55    8521.  0.49
2014  49 23 35 71    8.57   -8.29   395.6   1.55    8521.  0.49
2014  49 23 36 71    8.58   -8.31 99999.9 999.99 9999999. 99.99
2014  49 23 37 71    8.60   -8.34   396.9   1.69   11186.  0.53
2014  49 23 38 71    8.59   -8.32   396.9   1.69   11186.  0.53
2014  49 23 39 71    8.55   -8.28   395.0   1.66   10320.  0.52
2014  49 23 40 71    8.54   -8.30   395.0   1.66   10320.  0.52
2014  49 23 41 71    8.56   -8.28   395.1   1.58   13220.  0.49
2014  49 23 42 71    8.60   -8.30   395.1   1.58   13220.  0.49
2014  49 23 43 71    8.60   -8.34   395.1   1.60   10665.  0.50
2014  49 23 44 71    8.57   -8.30   395.1   1.60   10665.  0.50
2014  49 23 45 71    8.58   -8.30   393.3   1.47   13768.  0.45
2014  49 23 46 71    8.61   -8.29   393.3   1.47   13768.  0.45
2014  49 23 47 71    8.58   -8.19   393.4   1.72   11255.  0.53
2014  49 23 48 71    8.57   -8.22   393.4   1.72   11255.  0.53
2014  49 23 49 71    8.59   -8.24   394.6   1.54   13834.  0.48
2014  49 23 50 71    8.57   -8.15   394.6   1.54   13841.  0.48
2014  49 23 51 71    8.55   -8.10   391.0   1.77   10805.  0.54
2014  49 23 52 71    8.55   -8.17   391.0   1.77   10805.  0.54
2014  49 23 53 71    8.57   -8.09   388.7   1.61   13960.  0.49
2014  49 23 54 71    8.56   -8.05   388.6   1.60   14123.  0.48
2014  49 23 55 71    8.58   -8.06   390.5   1.74   11400.  0.53
2014  49 23 56 71    8.61   -8.17   390.2   1.66   11950.  0.51
2014  49 23 57 71    8.60   -8.25   392.1   1.51   10655.  0.46
2014  49 23 58 71    8.59   -8.28   395.1   1.60   12883.  0.50
2014  49 23 59 71    8.57   -8.27   394.7   1.67   10462.  0.52
2014  50  0  0 71    8.56   -8.27   394.7   1.68   10351.  0.52
2014  50  0  1 71    8.58   -8.28   393.1   1.65   13721.  0.51
2014  50  0  2 71    8.58   -8.31   395.3   1.70   12318.  0.53
2014  50  0  3 71    8.63   -8.38   397.1   1.70   12533.  0.54
2014  50  0  4 71    8.62   -8.33   396.2   1.76    9829.  0.55
2014  50  0  5 71    8.61   -8.26   395.5   1.65   11706.  0.52
2014  50  0  6 71    8.64   -8.23   390.1   1.81    9712.  0.55
2014  50  0  7 71    8.64   -8.24   389.8   1.81    9737.  0.55
2014  50  0  8 71    8.64   -8.24   388.4   1.70   12733.  0.51
2014  50  0  9 71    8.66   -8.30   389.7   1.76   10525.  0.53
2014  50  0 10 71    8.65   -8.29   392.3   1.69   11277.  0.52
2014  50  0 11 71    8.63   -8.22   391.2   1.68   11958.  0.51
2014  50  0 12 71    8.65   -8.28   389.1   1.62   13097.  0.49
2014  50  0 13 71    8.67   -8.28   390.4   1.66    9493.  0.51
2014  50  0 14 71    8.69   -8.26   389.6   1.63    9299.  0.49
2014  50  0 15 71    8.69   -8.27   389.6   1.63    9299.  0.49
2014  50  0 16 71    8.70   -8.27   388.6   1.49    9151.  0.45
2014  50  0 17 71    8.70   -8.28   388.6   1.49    9151.  0.45
2014  50  0 18 71    8.69   -8.28   386.4   1.53   10269.  0.46
2014  50  0 19 71    8.72   -8.32   387.6   1.65    9779.  0.50
2014  50  0 20 71    8.68   -8.31   387.9   1.57   11606.  0.47
2014  50  0 21 71    8.69   -8.21   388.6   1.57   10288.  0.47
2014  50  0 22 71    8.69   -8.28   388.2   1.54    9792.  0.46
2014  50  0 23 71    8.68   -8.23   391.6   1.63    6920.  0.50
2014  50  0 24 71    8.71   -8.22   387.8   1.48   11351.  0.45
2014  50  0 25 71    8.70   -8.19   389.1   1.55    9755.  0.47
2014  50  0 26 71    8.69   -8.22   392.7   1.46   11808.  0.45
2014  50  0 27 71    8.59   -8.26   389.6   1.57    7712.  0.48
2014  50  0 28 71    8.63   -8.28   389.6   1.65   13387.  0.50
2014  50  0 29 71    8.65   -8.30   390.8   1.72    9134.  0.53
2014  50  0 30 71    8.66   -8.30   390.8   1.72    9084.  0.53
2014  50  0 31 71    8.62   -8.30 99999.9 999.99 9999999. 99.99
2014  50  0 32 71    8.62   -8.28   389.2   1.79   10064.  0.54
2014  50  0 33 71    8.68   -8.27   389.2   1.79   10064.  0.54
2014  50  0 34 71    8.67   -8.29   388.4   1.56   10832.  0.47
2014  50  0 35 71    8.59   -8.10   389.5   1.71   10539.  0.52
2014  50  0 36 71    8.60   -8.11   389.3   1.73   12111.  0.52
2014  50  0 37 71    8.60   -8.04   388.5   1.72   12679.  0.52
2014  50  0 38 71    8.69   -8.24   388.7   1.79   11403.  0.54
2014  50  0 39 71    8.56   -8.04   386.7   1.62   14023.  0.48
2014  50  0 40 71    8.54   -8.12   389.1   1.66   14435.  0.50
2014  50  0 41 71    8.50   -8.07   390.0   1.62   13927.  0.49
2014  50  0 42 71    8.49   -8.11   395.0   1.64   16926.  0.51
2014  50  0 43 71    8.47   -8.02   392.1   1.50   13516.  0.46
2014  50  0 44 71    8.47   -7.84   395.6   1.53   13872.  0.48
2014  50  0 45 71    8.49   -7.77   391.8   1.83   12971.  0.56
2014  50  0 46 71    8.49   -7.70   391.8   1.83   12971.  0.56
2014  50  0 47 71    8.52   -7.78 99999.9 999.99 9999999. 99.99
2014  50  0 48 71    8.51   -7.81 99999.9 999.99 9999999. 99.99
2014  50  0 49 71    8.53   -7.82 99999.9 999.99 9999999. 99.99
2014  50  0 50 71    8.53   -7.64 99999.9 999.99 9999999. 99.99
2014  50  0 51 71    8.54   -7.86 99999.9 999.99 9999999. 99.99
2014  50  0 52 71    8.54   -7.89 99999.9 999.99 9999999. 99.99
2014  50  0 53 71    8.55   -7.93 99999.9 999.99 9999999. 99.99
2014  50  0 54 71    8.60   -8.00 99999.9 999.99 9999999. 99.99
2014  50  0 55 71    8.60   -8.09 99999.9 999.99 9999999. 99.99
2014  50  0 56 71    8.61   -8.21 99999.9 999.99 9999999. 99.99
2014  50  0 57 71    8.62   -8.30   401.6   1.73   15274.  0.56
2014  50  0 58 71    8.64   -8.38   399.4   1.51   18342.  0.48
2014  50  0 59 71    8.65   -8.46 99999.9 999.99 9999999. 99.99
2014  50  1  0 71    8.67   -8.46   398.7   1.65   15248.  0.52
2014  50  1  1 71    8.64   -8.43   397.8   1.49   18906.  0.47
2014  50  1  2 71    8.67   -8.40   397.3   1.48   19360.  0.47
2014  50  1  3 71    8.66   -8.43   395.6   1.57   18655.  0.49
2014  50  1  4 71    8.62   -8.44   400.0   1.59   16872.  0.51
2014  50  1  5 71    8.69   -8.48   400.0   1.59   16872.  0.51
2014  50  1  6 71    8.67   -8.46   400.4   1.65   15085.  0.53
2014  50  1  7 71    8.70   -8.47   400.4   1.65   15085.  0.53
2014  50  1  8 71    8.70   -8.43   398.8   1.57   17913.  0.50
2014  50  1  9 71    8.71   -8.48   398.0   1.60   16468.  0.51
2014  50  1 10 71    8.68   -8.11   397.4   1.63   15272.  0.51
2014  50  1 11 71    8.67   -7.90   389.5   1.72   19136.  0.52
2014  50  1 12 71    8.68   -7.92   391.3   1.66   17351.  0.51
2014  50  1 13 71    8.73   -8.14   390.0   1.67   20692.  0.51
2014  50  1 14 71    8.71   -8.54   395.0   1.75   17936.  0.55
2014  50  1 15 71    8.72   -8.53   398.5   1.71   18069.  0.54
2014  50  1 16 71    8.69   -8.56   397.8   1.70   17132.  0.54
2014  50  1 17 71    8.69   -8.61   398.7   1.68   20666.  0.53
2014  50  1 18 71    8.71   -8.60 99999.9 999.99 9999999. 99.99
2014  50  1 19 71    8.71   -8.51   403.1   1.87   17377.  0.61
2014  50  1 20 71    8.72   -8.52   399.8   1.48   18243.  0.47
2014  50  1 21 71    8.71   -8.56   399.6   1.56   17480.  0.50
2014  50  1 22 71    8.67   -8.48   399.7   1.89   15814.  0.60
2014  50  1 23 71    8.66   -8.47   400.4   2.14   15882.  0.69
2014  50  1 24 71    8.62   -8.40   397.2   1.83   17197.  0.58
2014  50  1 25 71    8.64   -8.44   397.6   1.81   16599.  0.57
2014  50  1 26 71    8.71   -8.42   397.7   1.80   16481.  0.57
2014  50  1 27 71    8.68   -8.37 99999.9 999.99 9999999. 99.99
2014  50  1 28 71    8.69   -8.51   394.5   1.54   15977.  0.48
2014  50  1 29 71    8.67   -8.49   394.5   1.54   15977.  0.48
2014  50  1 30 71    8.66   -8.48   390.2   1.31   18918.  0.40
2014  50  1 31 71    8.64   -8.55   395.5   1.31   15149.  0.41
2014  50  1 32 71    8.67   -8.62   400.9   1.44   15345.  0.46
2014  50  1 33 71    8.67   -8.61   402.0   1.36   13592.  0.44
2014  50  1 34 71    8.70   -8.63   397.1   1.34   15996.  0.42
2014  50  1 35 71    8.71   -8.65   398.1   1.32   13759.  0.42
2014  50  1 36 71    8.66   -8.53 99999.9 999.99 9999999. 99.99
2014  50  1 37 71    8.69   -8.56   394.1   1.39   15208.  0.43
2014  50  1 38 71    8.70   -8.59   395.9   1.42   16011.  0.45
2014  50  1 39 71    8.67   -8.57   402.5   1.57   18983.  0.51
2014  50  1 40 71    8.67   -8.57 99999.9 999.99 9999999. 99.99
2014  50  1 41 71    8.68   -8.60 99999.9 999.99 9999999. 99.99
2014  50  1 42 71    8.62   -8.56 99999.9 999.99 9999999. 99.99
2014  50  1 43 71    8.68   -8.55 99999.9 999.99 9999999. 99.99
2014  50  1 44 71    8.63   -8.35 99999.9 999.99 9999999. 99.99
2014  50  1 45 71    8.64   -8.33   394.7   1.76   19406.  0.55
2014  50  1 46 71    8.62   -8.32   394.7   1.76   19521.  0.55
2014  50  1 47 71    8.62   -8.48   409.4   1.73   15737.  0.58
2014  50  1 48 71    8.62   -8.53   409.4   1.73   15737.  0.58
2014  50  1 49 71    8.60   -8.46   407.4   1.74   13541.  0.58
2014  50  1 50 71    8.59   -8.44   400.8   1.58   15999.  0.51
2014  50  1 51 71    8.61   -8.49   393.4   1.42   18759.  0.44
2014  50  1 52 71    8.62   -8.47 99999.9 999.99 9999999. 99.99
2014  50  1 53 71    8.62   -8.46   405.2   1.73   15047.  0.57
2014  50  1 54 71    8.63   -8.43   406.5   1.75   14890.  0.58
2014  50  1 55 71    8.60   -8.40   407.2   1.77   14801.  0.59
2014  50  1 56 71    8.61   -8.34   405.5   1.65   12890.  0.54
2014  50  1 57 71    8.59   -8.30   405.5   1.65   12890.  0.54
2014  50  1 58 71    8.54   -8.29   405.5   1.65   12890.  0.54
2014  50  1 59 71    8.51   -8.17   383.5   1.43   16018.  0.42
2014  50  2  0 71    8.51   -8.23   391.5   1.50   16407.  0.46
2014  50  2  1 71    8.44   -8.09   402.2   1.71   16926.  0.55
2014  50  2  2 71    8.45   -7.90 99999.9 999.99 9999999. 99.99
2014  50  2  3 71    8.48   -8.17   394.7   1.47   22030.  0.46
2014  50  2  4 71    8.48   -8.07   392.0   1.47   18532.  0.45
2014  50  2  5 71    8.50   -8.14   396.9   1.54   15991.  0.49
2014  50  2  6 71    8.52   -8.08   391.8   1.57   19045.  0.48
2014  50  2  7 71    8.50   -8.10   389.7   1.50   18776.  0.46
2014  50  2  8 71    8.54   -8.17   392.4   1.52   17887.  0.47
2014  50  2  9 71    8.52   -8.20   393.0   1.54   17599.  0.48
2014  50  2 10 71    8.53   -8.15   395.0   1.47   15039.  0.46
2014  50  2 11 71    8.50   -8.15   396.1   1.50   14922.  0.47
2014  50  2 12 71    8.50   -8.21   390.6   1.59   17812.  0.49
2014  50  2 13 71    8.44   -8.17   393.4   1.59   20035.  0.49
2014  50  2 14 71    8.43   -7.96   393.3   1.60   18690.  0.49
2014  50  2 15 71    8.46   -7.97   387.6   1.42   22492.  0.43
2014  50  2 16 71    8.45   -7.99   388.5   1.45   19750.  0.44
2014  50  2 17 71    8.38   -7.75   390.2   1.43   23721.  0.44
2014  50  2 18 71    8.39   -7.71   391.1   1.45   22830.  0.44
2014  50  2 19 71    8.46   -7.81   388.7   1.49   20745.  0.45
2014  50  2 20 71    8.43   -7.43   375.4   1.44   20854.  0.41
2014  50  2 21 71    8.39   -7.10   378.0   1.41   24064.  0.40
2014  50  2 22 71    8.37   -6.96   380.5   1.43   24904.  0.41
2014  50  2 23 71    8.35   -6.67   383.3   1.37   25410.  0.40
2014  50  2 24 71    8.32   -6.50   383.3   1.37   25416.  0.40
2014  50  2 25 71    8.28   -6.80 99999.9 999.99 9999999. 99.99
2014  50  2 26 71    8.32   -7.04   382.5   1.52   27327.  0.44
2014  50  2 27 71    8.31   -6.95   381.3   1.52   24065.  0.44
2014  50  2 28 71    8.33   -6.89   378.7   1.53   21055.  0.44
2014  50  2 29 71    8.35   -7.10   379.5   1.65   24153.  0.48
2014  50  2 30 71    8.27   -6.86   380.7   1.68   25587.  0.49
2014  50  2 31 71    8.30   -6.85   379.3   1.55   25654.  0.45
2014  50  2 32 71    8.27   -7.15   377.7   1.57   22494.  0.45
2014  50  2 33 71    8.44   -7.86   377.3   1.58   19514.  0.45
2014  50  2 34 71    8.39   -7.04   377.8   1.62   27739.  0.46
2014  50  2 35 71    8.37   -7.01   373.4   1.69   21508.  0.47
2014  50  2 36 71    8.37   -7.45   384.5   1.63   20073.  0.48
2014  50  2 37 71    8.40   -7.37   397.2   1.60   21914.  0.50
2014  50  2 38 71    8.41   -7.71   386.2   1.64   18095.  0.49
2014  50  2 39 71    8.39   -7.87   407.4   1.87   12534.  0.62
2014  50  2 40 71    8.48   -7.42   381.0   1.94   28138.  0.56
2014  50  2 41 71    8.48   -7.55   384.1   1.78   32104.  0.53
2014  50  2 42 71    8.61   -7.32   384.4   1.82   31527.  0.54
2014  50  2 43 71    8.60   -7.07   383.9   1.80   29772.  0.53
2014  50  2 44 71    8.56   -7.18   385.9   1.84   25940.  0.55
2014  50  2 45 71    8.59   -7.25   386.5   1.83   25455.  0.55
2014  50  2 46 71    8.59   -7.09   388.4   1.96   24557.  0.59
2014  50  2 47 71    8.62   -7.04   388.4   1.96   24557.  0.59
2014  50  2 48 71    8.63   -7.37 99999.9 999.99 9999999. 99.99
2014  50  2 49 71    8.68   -7.42   385.7   1.97   24460.  0.59
2014  50  2 50 71    8.66   -7.44   385.7   1.97   24460.  0.59
2014  50  2 51 71    8.62   -7.49   385.6   1.89   25052.  0.56
2014  50  2 52 71    8.63   -7.55   385.6   1.89   25052.  0.56
2014  50  2 53 71    8.64   -7.55   385.4   2.03   23985.  0.60
2014  50  2 54 71    8.61   -7.21   385.4   2.03   23985.  0.60
2014  50  2 55 71    8.64   -7.30   386.6   1.76   26089.  0.53
2014  50  2 56 71    8.64   -7.26   384.5   1.89   26794.  0.56
2014  50  2 57 71    8.66   -7.29   386.7   1.66   26837.  0.50
2014  50  2 58 71    8.66   -7.19   385.7   1.58   26415.  0.47
2014  50  2 59 71    8.64   -6.83   385.3   1.56   26274.  0.46
2014  50  3  0 71    8.66   -6.84   385.2   1.74   24562.  0.52
2014  50  3  1 71    8.69   -7.05   385.2   1.74   24562.  0.52
2014  50  3  2 71    8.71   -7.05   384.8   1.72   21156.  0.51
2014  50  3  3 71    8.69   -7.18   385.0   1.55   20148.  0.46
2014  50  3  4 71    8.66   -7.24   385.0   1.52   19984.  0.45
2014  50  3  5 71    8.66   -7.27   383.3   1.80   23651.  0.53
2014  50  3  6 71    8.72   -7.12   384.5   1.81   24625.  0.54
2014  50  3  7 71    8.68   -7.15   386.6   1.82   26361.  0.54
2014  50  3  8 71    8.66   -7.14   384.1   1.90   23842.  0.56
2014  50  3  9 71    8.64   -7.12   383.8   1.81   24711.  0.53
2014  50  3 10 71    8.61   -7.14   383.7   1.78   25084.  0.52
2014  50  3 11 71    8.63   -7.16 99999.9 999.99 9999999. 99.99
2014  50  3 12 71    8.62   -7.31   383.0   1.95   23086.  0.57
2014  50  3 13 71    8.63   -7.38   383.2   1.87   22753.  0.55
2014  50  3 14 71    8.60   -7.35   383.4   1.79   22397.  0.53
2014  50  3 15 71    8.62   -7.32   383.5   1.77   19903.  0.52
2014  50  3 16 71    8.61   -7.31   381.7   1.70   18726.  0.50
2014  50  3 17 71    8.61   -7.30   381.7   1.70   18726.  0.50
2014  50  3 18 71    8.56   -7.29   380.0   1.82   16870.  0.53
2014  50  3 19 71    8.55   -7.21   383.2   1.75   24548.  0.51
2014  50  3 20 71    8.54   -7.21   381.6   1.69   19457.  0.49
2014  50  3 21 71    8.53   -7.23   381.6   1.72   20319.  0.50
2014  50  3 22 71    8.47   -7.20   381.8   1.83   23507.  0.53
2014  50  3 23 71    8.46   -7.30   383.3   1.88   21003.  0.55
2014  50  3 24 71    8.45   -7.29   380.9   1.79   22581.  0.52
2014  50  3 25 71    8.44   -7.26   380.8   1.79   22610.  0.52
2014  50  3 26 71    8.50   -7.51   380.9   2.14   21164.  0.62
2014  50  3 27 71    8.49   -7.62   382.1   1.79   22337.  0.52
2014  50  3 28 71    8.55   -7.58   381.9   1.87   20078.  0.55
2014  50  3 29 71    8.51   -7.63   383.1   1.81   20322.  0.53
2014  50  3 30 71    8.52   -7.69   383.4   1.80   20389.  0.53
2014  50  3 31 71    8.49   -7.68   380.9   1.92   20154.  0.56
2014  50  3 32 71    8.47   -7.65   380.4   1.79   21336.  0.52
2014  50  3 33 71    8.46   -7.64   380.2   1.83   20317.  0.53
2014  50  3 34 71    8.45   -7.61   380.0   1.91   18724.  0.55
2014  50  3 35 71    8.45   -7.65   381.4   1.82   23846.  0.53
2014  50  3 36 71    8.43   -7.61   380.0   1.91   17036.  0.55
2014  50  3 37 71    8.45   -7.61   381.7   1.83   20611.  0.53
2014  50  3 38 71    8.46   -7.59   381.9   1.91   19610.  0.56
2014  50  3 39 71    8.50   -7.54   383.1   1.89   20420.  0.55
2014  50  3 40 71    8.45   -7.51   384.4   1.76   21513.  0.52
2014  50  3 41 71    8.43   -7.49   384.2   1.73   20122.  0.51
2014  50  3 42 71    8.41   -7.57   385.9   2.00   22481.  0.60
2014  50  3 43 71    8.38   -7.48   385.6   1.90   21497.  0.57
2014  50  3 44 71    8.40   -7.54   384.6   1.91   21635.  0.57
2014  50  3 45 71    8.41   -7.49   383.7   1.92   21766.  0.57
2014  50  3 46 71    8.42   -7.53   384.9   1.87   20631.  0.55
2014  50  3 47 71    8.41   -7.45   384.9   1.87   20631.  0.55
2014  50  3 48 71    8.39   -7.46   378.4   1.89   21849.  0.54
2014  50  3 49 71    8.39   -7.38   378.3   2.26   27513.  0.65
2014  50  3 50 71    8.34   -7.55   379.8   2.22   28117.  0.64
2014  50  3 51 71    8.37   -7.33   381.8   2.10 9999999.  0.61
2014  50  3 52 71    8.37   -7.28 99999.9 999.99 9999999. 99.99
2014  50  3 53 71    8.43   -7.34   374.9   2.01   19907.  0.57
2014  50  3 54 71    8.41   -7.43   374.9   2.01   19907.  0.57
2014  50  3 55 71    8.38   -7.40   379.3   2.02   21722.  0.58
2014  50  3 56 71    8.37   -7.72   379.3   2.02   21736.  0.58
2014  50  3 57 71   11.03  -10.09   475.4   4.62   44021.  2.09
2014  50  3 58 71   12.35  -11.35   400.2   2.16   27211.  0.69
2014  50  3 59 71   12.64  -11.41   453.6   3.79   44214.  1.56
2014  50  4  0 71   11.49  -10.66   417.3   3.02   20046.  1.05
2014  50  4  1 71   13.49  -12.62   450.2   3.71   38137.  1.50
2014  50  4  2 71   12.52  -11.64   424.3   2.79   34137.  1.00
2014  50  4  3 71   11.88  -11.01   442.8   3.11   39900.  1.22
2014  50  4  4 71   10.86  -10.00   411.8   2.60   27834.  0.88
2014  50  4  5 71   10.89  -10.06   415.2   2.83   27156.  0.98
2014  50  4  6 71   13.24  -12.04   419.7   2.84   31148.  1.00
2014  50  4  7 71   13.02  -11.92   430.3   3.57   37238.  1.32
2014  50  4  8 71   14.55  -13.25   463.7   3.98   44561.  1.71
2014  50  4  9 71   15.64  -13.40   472.4   4.43   47360.  1.98
2014  50  4 10 71   15.65  -13.94   471.1   4.31   42632.  1.91
2014  50  4 11 71   15.75  -14.47   470.5   4.05   46550.  1.79
2014  50  4 12 71   15.73  -14.48   470.7   3.85   50325.  1.71
2014  50  4 13 71   15.74  -14.54   471.9   4.14   45635.  1.84
2014  50  4 14 71   15.80  -14.55   475.2   3.79   43483.  1.71
2014  50  4 15 71   15.71  -14.52   474.7   3.59   42756.  1.62
2014  50  4 16 71   15.63  -14.29   473.9   3.52   42619.  1.58
2014  50  4 17 71   15.56  -14.23   473.2   3.45   41111.  1.55
2014  50  4 18 71   15.52  -14.27   472.5   3.67   45883.  1.64
2014  50  4 19 71   15.51  -14.25   472.9   3.72   49017.  1.66
2014  50  4 20 71   15.47  -14.08   472.7   3.72   49198.  1.66
2014  50  4 21 71   15.34  -13.33   471.9   3.71   46399.  1.65
